region,Year,week,date,bloom_stage,T2M,T2M_pred,T2M_final,T2M_MAX,T2M_MAX_pred,T2M_MAX_final,T2M_MIN,T2M_MIN_pred,T2M_MIN_final,PRECTOTCORR,PRECTOTCORR_pred,PRECTOTCORR_final,RH2M,RH2M_pred,RH2M_final,VPD,VPD_pred,VPD_final,ET0,ET0_pred,ET0_final,QV2M,QV2M_pred,QV2M_final,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN_pred,ALLSKY_SFC_SW_DWN_final,PS,PS_pred,PS_final
usa_11,2020,7,2020-02-14,NoBloom,9.7675625,,9.7675625,14.552446428571429,,14.552446428571429,6.36875,,6.36875,0.0346696428571428,,0.0346696428571428,69.27108035714285,,69.27108035714285,1.2388612328423718,,1.2388612328423718,5.880804531368531,,5.880804531368531,0.0055779017857142,,0.0055779017857142,15.089642857142858,,15.089642857142858,95.44758928571429,,95.44758928571429
usa_11,2020,8,2020-02-21,NoBloom,10.12455357142857,,10.12455357142857,14.631839285714287,,14.631839285714287,6.759571428571428,,6.759571428571428,0.2245624999999999,,0.2245624999999999,69.80108928571428,,69.80108928571428,1.2686904270460653,,1.2686904270460653,5.921991313907162,,5.921991313907162,0.0056993749999999,,0.0056993749999999,15.070535714285716,,15.070535714285716,95.47171428571428,,95.47171428571428
usa_11,2020,9,2020-02-28,NoBloom,11.116017857142856,,11.116017857142856,15.78136607142857,,15.78136607142857,7.442848214285715,,7.442848214285715,0.2691785714285714,,0.2691785714285714,67.06281249999999,,67.06281249999999,1.3595281230865277,,1.3595281230865277,6.379776785219721,,6.379776785219721,0.0057252142857142,,0.0057252142857142,16.045785714285714,,16.045785714285714,95.72497321428573,,95.72497321428573
usa_11,2020,10,2020-03-06,SoB,10.603223214285714,,10.603223214285714,15.23905357142857,,15.23905357142857,6.8841875,,6.8841875,0.2967142857142857,,0.2967142857142857,69.53503571428571,,69.53503571428571,1.3094571455471535,,1.3094571455471535,6.132226954276071,,6.132226954276071,0.0057471785714285,,0.0057471785714285,16.43,,16.43,95.2459375,,95.2459375
usa_11,2020,11,2020-03-13,SoB,10.592196428571429,,10.592196428571429,14.361017857142858,,14.361017857142858,7.665982142857143,,7.665982142857143,3.522964285714285,,3.522964285714285,77.18069642857144,,77.18069642857144,1.3055147054124556,,1.3055147054124556,6.049658475966607,,6.049658475966607,0.0064809910714285,,0.0064809910714285,14.546392857142855,,14.546392857142855,95.02708928571428,,95.02708928571428
usa_11,2020,12,2020-03-20,SoB,8.003169642857143,,8.003169642857143,11.305955357142857,,11.305955357142857,4.902357142857143,,4.902357142857143,3.460857142857143,,3.460857142857143,76.19141964285714,,76.19141964285714,1.117300247335643,,1.117300247335643,5.384663406038444,,5.384663406038444,0.0054724553571428,,0.0054724553571428,16.33525,,16.33525,95.12241071428572,,95.12241071428572
usa_11,2020,13,2020-03-27,MoB,8.25755357142857,,8.25755357142857,11.653767857142856,,11.653767857142856,5.270955357142857,,5.270955357142857,1.2732321428571427,,1.2732321428571427,76.34740178571428,,76.34740178571428,1.130284541201079,,1.130284541201079,6.082877363337189,,6.082877363337189,0.0055411874999999,,0.0055411874999999,17.919571428571427,,17.919571428571427,95.39424107142858,,95.39424107142858
usa_11,2020,14,2020-04-03,MoB,10.332267857142856,,10.332267857142856,14.743008928571427,,14.743008928571427,6.4809375000000005,,6.4809375000000005,2.615330357142857,,2.615330357142857,72.4796875,,72.4796875,1.2801423333121578,,1.2801423333121578,7.397491855913978,,7.397491855913978,0.0059197767857142,,0.0059197767857142,21.0685,,21.0685,95.12144642857145,,95.12144642857145
usa_11,2020,15,2020-04-10,MoB,9.787535714285712,,9.787535714285712,13.410669642857144,,13.410669642857144,6.540883928571428,,6.540883928571428,3.1203035714285714,,3.1203035714285714,78.73232142857142,,78.73232142857142,1.239342922600278,,1.239342922600278,6.162007775752965,,6.162007775752965,0.0062632410714285,,0.0062632410714285,17.342642857142856,,17.342642857142856,95.14127678571428,,95.14127678571428
usa_11,2020,16,2020-04-17,PoB,11.993223214285717,,11.993223214285717,16.37741964285714,,16.37741964285714,8.260696428571428,,8.260696428571428,0.3865446428571428,,0.3865446428571428,71.73885714285714,,71.73885714285714,1.42645072796382,,1.42645072796382,7.376503588594917,,7.376503588594917,0.0064722678571428,,0.0064722678571428,21.543035714285715,,21.543035714285715,95.29929464285716,,95.29929464285716
usa_11,2020,17,2020-04-24,PoB,14.614526785714286,,14.614526785714286,19.54778571428572,,19.54778571428572,10.308267857142855,,10.308267857142855,0.0893392857142856,,0.0893392857142856,71.34973214285715,,71.34973214285715,1.7019667691336469,,1.7019667691336469,9.112105819160307,,9.112105819160307,0.0073246428571428,,0.0073246428571428,24.80014285714285,,24.80014285714285,95.571625,,95.571625
usa_11,2020,18,2020-05-01,LPoB,15.609053571428571,,15.609053571428571,20.765392857142857,,20.765392857142857,11.091223214285716,,11.091223214285716,0.0420624999999999,,0.0420624999999999,67.91312500000001,,67.91312500000001,1.810586193831376,,1.810586193831376,9.586198180046363,,9.586198180046363,0.0072976517857142,,0.0072976517857142,26.16032142857143,,26.16032142857143,95.40426785714286,,95.40426785714286
usa_11,2020,19,2020-05-08,EoB,16.5755625,,16.5755625,22.352973214285715,,22.352973214285715,11.288678571428571,,11.288678571428571,0.0072678571428571,,0.0072678571428571,58.76404464285714,,58.76404464285714,1.9347039759425544,,1.9347039759425544,9.977447631273666,,9.977447631273666,0.0064206964285713,,0.0064206964285713,27.880071428571423,,27.880071428571423,95.26223214285714,,95.26223214285714
usa_11,2020,20,2020-05-15,EoB,14.985544642857144,,14.985544642857144,19.56030357142857,,19.56030357142857,10.816366071428572,,10.816366071428572,0.7443571428571428,,0.7443571428571428,70.91397321428572,,70.91397321428572,1.7268359247118206,,1.7268359247118206,9.204891250804444,,9.204891250804444,0.0075227053571428,,0.0075227053571428,25.212107142857143,,25.212107142857143,95.08507142857142,,95.08507142857142
usa_11,2020,21,2020-05-22,EoB,14.356276785714286,,14.356276785714286,19.06625892857143,,19.06625892857143,9.691125,,9.691125,0.9605267857142856,,0.9605267857142856,65.46033035714285,,65.46033035714285,1.6721193776423735,,1.6721193776423735,9.739221017603722,,9.739221017603722,0.0066020446428571,,0.0066020446428571,27.837857142857143,,27.837857142857143,95.14124107142857,,95.14124107142857
usa_11,2020,22,2020-05-29,EoB,18.79809821428572,,18.79809821428572,24.021812500000003,,24.021812500000003,13.819535714285715,,13.819535714285715,0.1836874999999999,,0.1836874999999999,62.98100892857143,,62.98100892857143,2.2696850904669126,,2.2696850904669126,9.833592491894516,,9.833592491894516,0.0078266071428571,,0.0078266071428571,25.290607142857144,,25.290607142857144,95.01423214285714,,95.01423214285714
usa_11,2020,23,2020-06-05,NoBloom,17.680607142857145,,17.680607142857145,22.591428571428573,,22.591428571428573,13.031312500000002,,13.031312500000002,0.0640357142857142,,0.0640357142857142,61.879125,,61.879125,2.1205551918881143,,2.1205551918881143,10.332417138430763,,10.332417138430763,0.0074063392857142,,0.0074063392857142,26.98935714285714,,26.98935714285714,95.0238125,,95.0238125
usa_11,2020,24,2020-06-12,NoBloom,17.279857142857143,,17.279857142857143,22.693089285714287,,22.693089285714287,11.889214285714283,,11.889214285714283,0.0769017857142856,,0.0769017857142856,58.42014285714286,,58.42014285714286,2.0386687628603286,,2.0386687628603286,10.726668047700532,,10.726668047700532,0.006563544642857,,0.006563544642857,29.642785714285715,,29.642785714285715,95.38683928571427,,95.38683928571427
usa_11,2020,25,2020-06-19,NoBloom,18.52825892857143,,18.52825892857143,24.13684821428572,,24.13684821428572,13.140196428571429,,13.140196428571429,0.0329017857142856,,0.0329017857142856,58.89845535714286,,58.89845535714286,2.205700005731808,,2.205700005731808,10.737329211856412,,10.737329211856412,0.0070481428571428,,0.0070481428571428,28.08703571428571,,28.08703571428571,95.1394375,,95.1394375
usa_11,2020,26,2020-06-26,NoBloom,20.34311607142857,,20.34311607142857,25.950383928571423,,25.950383928571423,15.189267857142855,,15.189267857142855,0.1994107142857142,,0.1994107142857142,61.11169642857143,,61.11169642857143,2.51946875538417,,2.51946875538417,10.606596819839092,,10.606596819839092,0.0080618839285713,,0.0080618839285713,25.07628571428572,,25.07628571428572,94.84759821428572,,94.84759821428572
usa_11,2021,5,2021-02-05,NoBloom,9.034017857142857,,9.034017857142857,13.431107142857144,,13.431107142857144,5.734071428571428,,5.734071428571428,0.4807678571428571,,0.4807678571428571,72.74683035714285,,72.74683035714285,1.192288698221255,,1.192288698221255,5.663556032637235,,5.663556032637235,0.0055920803571428,,0.0055920803571428,13.734357142857144,,13.734357142857144,95.48273214285716,,95.48273214285716
usa_11,2021,6,2021-02-12,NoBloom,9.253839285714283,,9.253839285714283,12.855410714285714,,12.855410714285714,6.563857142857143,,6.563857142857143,1.3344285714285715,,1.3344285714285715,78.455875,,78.455875,1.2020196617367191,,1.2020196617367191,5.399093973127593,,5.399093973127593,0.0061040982142856,,0.0061040982142856,12.094464285714285,,12.094464285714285,95.1741607142857,,95.1741607142857
usa_11,2021,7,2021-02-19,NoBloom,8.179723214285714,,8.179723214285714,12.293071428571428,,12.293071428571428,4.9584375000000005,,4.9584375000000005,0.4065892857142857,,0.4065892857142857,72.85358035714286,,72.85358035714286,1.1324619400307192,,1.1324619400307192,5.998595668489201,,5.998595668489201,0.0053337232142856,,0.0053337232142856,15.241071428571429,,15.241071428571429,95.83490178571428,,95.83490178571428
usa_11,2021,8,2021-02-26,NoBloom,9.082017857142857,,9.082017857142857,14.11574107142857,,14.11574107142857,5.128732142857143,,5.128732142857143,0.0018124999999999,,0.0018124999999999,62.94652678571428,,62.94652678571428,1.1933072523359176,,1.1933072523359176,6.722057789166118,,6.722057789166118,0.0048524999999999,,0.0048524999999999,18.499285714285712,,18.499285714285712,95.693,,95.693
usa_11,2021,9,2021-03-05,NoBloom,9.57692857142857,,9.57692857142857,14.440803571428573,,14.440803571428573,5.7291517857142855,,5.7291517857142855,0.4266428571428571,,0.4266428571428571,66.9081875,,66.9081875,1.2154213177874096,,1.2154213177874096,5.995340429234331,,5.995340429234331,0.0051853392857142,,0.0051853392857142,17.494071428571427,,17.494071428571427,95.31647321428572,,95.31647321428572
usa_11,2021,10,2021-03-12,SoB,7.094008928571428,,7.094008928571428,10.7466875,,10.7466875,4.057928571428572,,4.057928571428572,2.5014375,,2.5014375,74.48357142857142,,74.48357142857142,1.0466337127952232,,1.0466337127952232,5.617184964737605,,5.617184964737605,0.004969044642857,,0.004969044642857,15.55485714285714,,15.55485714285714,95.45366964285714,,95.45366964285714
usa_11,2021,11,2021-03-19,SoB,8.401232142857143,,8.401232142857143,12.421455357142856,,12.421455357142856,4.8857678571428576,,4.8857678571428576,1.4990089285714283,,1.4990089285714283,73.0649375,,73.0649375,1.1345097183485895,,1.1345097183485895,6.217985886724428,,6.217985886724428,0.0052766160714285,,0.0052766160714285,17.925214285714283,,17.925214285714283,95.48191964285716,,95.48191964285716
usa_11,2021,12,2021-03-26,SoB,9.912991071428571,,9.912991071428571,14.715812500000002,,14.715812500000002,5.810160714285714,,5.810160714285714,0.0787589285714285,,0.0787589285714285,65.82659821428572,,65.82659821428572,1.2568050385799203,,1.2568050385799203,7.279127373503455,,7.279127373503455,0.0051583214285713,,0.0051583214285713,21.680464285714287,,21.680464285714287,95.3874375,,95.3874375
usa_11,2021,13,2021-04-02,MoB,12.795401785714288,,12.795401785714288,18.60627678571429,,18.60627678571429,7.856392857142858,,7.856392857142858,0.0241428571428571,,0.0241428571428571,58.451589285714284,,58.451589285714284,1.5093501320159288,,1.5093501320159288,7.830671834428635,,7.830671834428635,0.0052202589285713,,0.0052202589285713,23.178892857142856,,23.178892857142856,95.37710714285714,,95.37710714285714
usa_11,2021,14,2021-04-09,MoB,12.255446428571428,,12.255446428571428,17.760330357142855,,17.760330357142855,7.749098214285714,,7.749098214285714,0.0398660714285714,,0.0398660714285714,62.690017857142855,,62.690017857142855,1.4458517715740216,,1.4458517715740216,8.414245419675089,,8.414245419675089,0.0054064553571428,,0.0054064553571428,24.151357142857144,,24.151357142857144,95.31839285714288,,95.31839285714288
usa_11,2021,15,2021-04-16,MoB,11.854455357142855,,11.854455357142855,17.15655357142857,,17.15655357142857,7.207125,,7.207125,0.0453482142857142,,0.0453482142857142,63.632258928571424,,63.632258928571424,1.4193278942244278,,1.4193278942244278,8.144511596441255,,8.144511596441255,0.0054015982142856,,0.0054015982142856,24.29275,,24.29275,95.09567857142858,,95.09567857142858
usa_11,2021,16,2021-04-23,PoB,12.1974375,,12.1974375,17.03699107142857,,17.03699107142857,8.076214285714286,,8.076214285714286,0.4043482142857143,,0.4043482142857143,67.97686607142857,,67.97686607142857,1.446330005914611,,1.446330005914611,7.87970572784498,,7.87970572784498,0.0059145089285713,,0.0059145089285713,21.290107142857146,,21.290107142857146,94.98084821428571,,94.98084821428571
usa_11,2021,17,2021-04-30,PoB,13.654223214285713,,13.654223214285713,19.064705357142856,,19.064705357142856,8.756196428571428,,8.756196428571428,0.0673571428571428,,0.0673571428571428,62.36709821428572,,62.36709821428572,1.62178783859101,,1.62178783859101,9.200102333527663,,9.200102333527663,0.0057414553571428,,0.0057414553571428,26.75703571428572,,26.75703571428572,95.35190178571428,,95.35190178571428
usa_11,2021,18,2021-05-07,EoB,15.583607142857142,,15.583607142857142,21.223839285714284,,21.223839285714284,10.427901785714289,,10.427901785714289,0.0006160714285714,,0.0006160714285714,57.34798214285714,,57.34798214285714,1.8281042288450944,,1.8281042288450944,9.993429719292632,,9.993429719292632,0.0057708303571428,,0.0057708303571428,28.30025,,28.30025,95.157375,,95.157375
usa_11,2021,19,2021-05-14,EoB,15.394223214285711,,15.394223214285711,20.86213392857143,,20.86213392857143,10.508901785714286,,10.508901785714286,0.1188839285714285,,0.1188839285714285,61.486428571428576,,61.486428571428576,1.8144624954728947,,1.8144624954728947,8.906250811078568,,8.906250811078568,0.006083294642857,,0.006083294642857,23.01457142857143,,23.01457142857143,95.05157142857142,,95.05157142857142
usa_11,2021,20,2021-05-21,NoBloom,12.90825,,12.90825,17.77082142857143,,17.77082142857143,8.385580357142857,,8.385580357142857,0.1911964285714285,,0.1911964285714285,62.48273214285714,,62.48273214285714,1.5322265596035771,,1.5322265596035771,9.360184853792328,,9.360184853792328,0.0056085714285713,,0.0056085714285713,27.488964285714285,,27.488964285714285,95.25508035714286,,95.25508035714286
usa_11,2021,21,2021-05-28,NoBloom,16.201669642857144,,16.201669642857144,21.94725,,21.94725,10.767053571428573,,10.767053571428573,0.0226071428571428,,0.0226071428571428,59.20102678571429,,59.20102678571429,1.9031029265502184,,1.9031029265502184,10.16105211337836,,10.16105211337836,0.006118482142857,,0.006118482142857,27.714714285714287,,27.714714285714287,95.3058125,,95.3058125
usa_11,2021,22,2021-06-04,NoBloom,19.509901785714284,,19.509901785714284,25.242883928571427,,25.242883928571427,14.234607142857143,,14.234607142857143,0.0289910714285713,,0.0289910714285713,56.74822321428572,,56.74822321428572,2.4209516128210247,,2.4209516128210247,10.904995141061908,,10.904995141061908,0.0067331339285713,,0.0067331339285713,27.71282142857143,,27.71282142857143,95.01988392857145,,95.01988392857145
usa_11,2021,23,2021-06-11,NoBloom,16.346410714285714,,16.346410714285714,21.666223214285715,,21.666223214285715,11.266267857142855,,11.266267857142855,0.0300089285714285,,0.0300089285714285,59.57991964285715,,59.57991964285715,1.913761236892333,,1.913761236892333,10.462536428314865,,10.462536428314865,0.0064412857142856,,0.0064412857142856,30.05860714285714,,30.05860714285714,95.269875,,95.269875
usa_11,2021,24,2021-06-18,NoBloom,21.641910714285714,,21.641910714285714,27.410294642857146,,27.410294642857146,16.248580357142856,,16.248580357142856,0.0124017857142856,,0.0124017857142856,54.35103571428572,,54.35103571428572,2.783603324638661,,2.783603324638661,11.358210649216549,,11.358210649216549,0.0072344642857142,,0.0072344642857142,27.6225,,27.6225,94.96558035714284,,94.96558035714284
usa_11,2021,25,2021-06-25,NoBloom,20.20016964285714,,20.20016964285714,25.743678571428568,,25.743678571428568,14.909178571428573,,14.909178571428573,0.0453660714285713,,0.0453660714285713,58.49938392857143,,58.49938392857143,2.500494226851531,,2.500494226851531,10.746232361040535,,10.746232361040535,0.0074805267857142,,0.0074805267857142,26.46821428571429,,26.46821428571429,95.03085714285714,,95.03085714285714
usa_11,2021,26,2021-07-02,NoBloom,21.05092857142857,,21.05092857142857,26.43720535714285,,26.43720535714285,16.218776785714287,,16.218776785714287,0.1888303571428571,,0.1888303571428571,60.042133928571424,,60.042133928571424,2.657653640014785,,2.657653640014785,10.48641805093341,,10.48641805093341,0.0080775267857142,,0.0080775267857142,23.87028571428572,,23.87028571428572,94.96807142857143,,94.96807142857143
usa_11,2022,5,2022-02-04,NoBloom,8.033044642857144,,8.033044642857144,12.406410714285714,,12.406410714285714,4.775044642857143,,4.775044642857143,0.0420892857142857,,0.0420892857142857,68.50388392857143,,68.50388392857143,1.1257390929182642,,1.1257390929182642,5.596438676466055,,5.596438676466055,0.0050592499999999,,0.0050592499999999,13.712,,13.712,95.78091964285714,,95.78091964285714
usa_11,2022,6,2022-02-11,NoBloom,12.005571428571429,,12.005571428571429,17.2181875,,17.2181875,8.151303571428572,,8.151303571428572,0.0048571428571428,,0.0048571428571428,65.95435714285715,,65.95435714285715,1.4378779908555692,,1.4378779908555692,5.84163339326698,,5.84163339326698,0.005997107142857,,0.005997107142857,14.88375,,14.88375,95.82567857142855,,95.82567857142855
usa_11,2022,7,2022-02-18,NoBloom,9.543964285714283,,9.543964285714283,14.016892857142858,,14.016892857142858,6.014285714285714,,6.014285714285714,0.0820357142857142,,0.0820357142857142,69.05076785714286,,69.05076785714286,1.2261835966201124,,1.2261835966201124,6.120367740112676,,6.120367740112676,0.0054183303571428,,0.0054183303571428,14.811892857142857,,14.811892857142857,95.4338125,,95.4338125
usa_11,2022,8,2022-02-25,NoBloom,6.5514464285714284,,6.5514464285714284,10.5973125,,10.5973125,3.089598214285714,,3.089598214285714,0.3431607142857142,,0.3431607142857142,65.77639285714285,,65.77639285714285,1.0220759225236713,,1.0220759225236713,5.522843058264224,,5.522843058264224,0.0043024464285713,,0.0043024464285713,16.34167857142857,,16.34167857142857,95.59429464285714,,95.59429464285714
usa_11,2022,9,2022-03-04,SoB,10.031625,,10.031625,14.308553571428572,,14.308553571428572,6.5700803571428565,,6.5700803571428565,0.7915357142857142,,0.7915357142857142,70.39049107142857,,70.39049107142857,1.2729107996686868,,1.2729107996686868,6.176477515519573,,6.176477515519573,0.0056049642857142,,0.0056049642857142,15.9965,,15.9965,95.45559821428571,,95.45559821428571
usa_11,2022,10,2022-03-11,SoB,9.3749375,,9.3749375,14.245026785714284,,14.245026785714284,5.422625,,5.422625,0.0191964285714285,,0.0191964285714285,66.2165625,,66.2165625,1.2144771866629354,,1.2144771866629354,6.760217786029552,,6.760217786029552,0.0051249732142856,,0.0051249732142856,20.499428571428574,,20.499428571428574,95.68223214285716,,95.68223214285716
usa_11,2022,11,2022-03-18,SoB,11.025357142857144,,11.025357142857144,15.589455357142857,,15.589455357142857,7.340535714285714,,7.340535714285714,0.5651160714285715,,0.5651160714285715,70.98159821428571,,70.98159821428571,1.3402138821375416,,1.3402138821375416,6.946901456865912,,6.946901456865912,0.0059772410714285,,0.0059772410714285,18.512607142857146,,18.512607142857146,95.60975,,95.60975
usa_11,2022,12,2022-03-25,MoB,13.653151785714286,,13.653151785714286,18.94869642857143,,18.94869642857143,9.310732142857145,,9.310732142857145,0.5362946428571428,,0.5362946428571428,68.003625,,68.003625,1.5987269741851624,,1.5987269741851624,7.849944978718886,,7.849944978718886,0.0065090892857142,,0.0065090892857142,20.62875,,20.62875,95.32177678571428,,95.32177678571428
usa_11,2022,13,2022-04-01,MoB,11.554294642857142,,11.554294642857142,16.12858035714286,,16.12858035714286,7.898098214285715,,7.898098214285715,1.172026785714286,,1.172026785714286,73.12641071428571,,73.12641071428571,1.381277281431599,,1.381277281431599,7.512094609260009,,7.512094609260009,0.0063179285714285,,0.0063179285714285,20.22725,,20.22725,95.02716964285716,,95.02716964285716
usa_11,2022,14,2022-04-08,MoB,14.16344642857143,,14.16344642857143,19.71425892857143,,19.71425892857143,9.262089285714286,,9.262089285714286,0.0307946428571428,,0.0307946428571428,60.06160714285714,,60.06160714285714,1.663720928057966,,1.663720928057966,9.014886798716322,,9.014886798716322,0.0058432499999999,,0.0058432499999999,24.968857142857143,,24.968857142857143,95.36099107142856,,95.36099107142856
usa_11,2022,15,2022-04-15,PoB,9.989267857142858,,9.989267857142858,14.724526785714286,,14.724526785714286,5.659830357142857,,5.659830357142857,1.1641517857142856,,1.1641517857142856,68.28523214285714,,68.28523214285714,1.2580033534338575,,1.2580033534338575,7.581594561210648,,7.581594561210648,0.0053810446428571,,0.0053810446428571,23.274964285714283,,23.274964285714283,95.29474107142858,,95.29474107142858
usa_11,2022,16,2022-04-22,NoBloom,11.815205357142856,,11.815205357142856,16.429973214285717,,16.429973214285717,7.714008928571428,,7.714008928571428,1.3327232142857144,,1.3327232142857144,69.78602678571428,,69.78602678571428,1.4149842966281876,,1.4149842966281876,8.0194741570697,,8.0194741570697,0.0060866249999999,,0.0060866249999999,23.700892857142858,,23.700892857142858,95.24158035714284,,95.24158035714284
usa_11,2022,17,2022-04-29,LPoB,13.080375,,13.080375,18.214169642857144,,18.214169642857144,8.534526785714286,,8.534526785714286,0.0282499999999999,,0.0282499999999999,63.6779375,,63.6779375,1.531225656989757,,1.531225656989757,9.126359493946348,,9.126359493946348,0.0058011249999999,,0.0058011249999999,26.553000000000004,,26.553000000000004,95.20803571428571,,95.20803571428571
usa_11,2022,18,2022-05-06,LPoB,13.635875,,13.635875,18.83820535714285,,18.83820535714285,8.9351875,,8.9351875,0.0716696428571428,,0.0716696428571428,62.87033035714286,,62.87033035714286,1.6033374305846924,,1.6033374305846924,9.20859168788692,,9.20859168788692,0.0059160624999999,,0.0059160624999999,26.39482142857143,,26.39482142857143,95.16896428571428,,95.16896428571428
usa_11,2022,19,2022-05-13,EoB,12.668946428571427,,12.668946428571427,17.70675,,17.70675,7.866562500000001,,7.866562500000001,0.0934196428571428,,0.0934196428571428,62.23429464285714,,62.23429464285714,1.540309584272289,,1.540309584272289,8.98549440097263,,8.98549440097263,0.0055760178571428,,0.0055760178571428,27.323071428571428,,27.323071428571428,95.53025892857144,,95.53025892857144
usa_11,2022,20,2022-05-20,EoB,15.899142857142856,,15.899142857142856,21.49000892857143,,21.49000892857143,10.7220625,,10.7220625,0.0025714285714285,,0.0025714285714285,57.82633928571429,,57.82633928571429,1.865944151184042,,1.865944151184042,10.531977480970165,,10.531977480970165,0.0059840892857142,,0.0059840892857142,29.744642857142857,,29.744642857142857,95.15446428571428,,95.15446428571428
usa_11,2022,21,2022-05-27,EoB,16.899678571428574,,16.899678571428574,22.17457142857143,,22.17457142857143,12.004178571428572,,12.004178571428572,0.0351160714285714,,0.0351160714285714,61.11197321428572,,61.11197321428572,2.013317099758916,,2.013317099758916,9.851165725488238,,9.851165725488238,0.0066608660714285,,0.0066608660714285,26.585535714285715,,26.585535714285715,94.97234821428572,,94.97234821428572
usa_11,2022,22,2022-06-03,NoBloom,16.435839285714287,,16.435839285714287,21.445080357142857,,21.445080357142857,11.564964285714286,,11.564964285714286,0.3576517857142857,,0.3576517857142857,61.6525625,,61.6525625,1.9317757001918447,,1.9317757001918447,9.883076359356869,,9.883076359356869,0.0067360892857142,,0.0067360892857142,27.02396428571429,,27.02396428571429,94.93341964285716,,94.93341964285716
usa_11,2022,23,2022-06-10,NoBloom,19.896732142857143,,19.896732142857143,25.454651785714283,,25.454651785714283,14.545696428571429,,14.545696428571429,0.0747321428571428,,0.0747321428571428,59.56576785714286,,59.56576785714286,2.4462789628226,,2.4462789628226,11.4422763044627,,11.4422763044627,0.007640544642857,,0.007640544642857,28.66603571428572,,28.66603571428572,95.018,,95.018
usa_11,2022,24,2022-06-17,NoBloom,16.7474375,,16.7474375,22.09253571428572,,22.09253571428572,11.466410714285717,,11.466410714285717,0.0101071428571428,,0.0101071428571428,56.45966071428571,,56.45966071428571,1.9768932884699333,,1.9768932884699333,11.077230493489166,,11.077230493489166,0.0060407589285713,,0.0060407589285713,30.757107142857144,,30.757107142857144,95.05641964285716,,95.05641964285716
usa_11,2022,25,2022-06-24,NoBloom,20.33109821428572,,20.33109821428572,25.79280357142857,,25.79280357142857,14.805866071428571,,14.805866071428571,0.1464196428571428,,0.1464196428571428,54.6393125,,54.6393125,2.531050129654907,,2.531050129654907,10.532096591717725,,10.532096591717725,0.0069078749999999,,0.0069078749999999,27.048607142857144,,27.048607142857144,95.09390178571428,,95.09390178571428
usa_11,2022,26,2022-07-01,NoBloom,19.95853571428572,,19.95853571428572,25.38975892857143,,25.38975892857143,14.932741071428572,,14.932741071428572,0.0451249999999999,,0.0451249999999999,55.38154464285715,,55.38154464285715,2.471270299976599,,2.471270299976599,11.25008716388466,,11.25008716388466,0.0068047678571428,,0.0068047678571428,26.59014285714285,,26.59014285714285,95.28946428571427,,95.28946428571427
usa_11,2023,5,2023-02-03,NoBloom,,10.332222865371659,10.332222865371659,,13.856886138100563,13.856886138100563,,7.605812947216911,7.605812947216911,,1.7428883770815637,1.7428883770815637,,74.27481802449161,74.27481802449161,,1.2919257263157318,1.2919257263157318,,5.409147091402215,5.409147091402215,,0.0064051968601527695,0.0064051968601527695,,11.628818944586175,11.628818944586175,,95.44989690588682,95.44989690588682
usa_11,2023,6,2023-02-10,NoBloom,,11.345066594866076,11.345066594866076,,15.008088431618472,15.008088431618472,,8.21185983226154,8.21185983226154,,3.0989812547123,3.0989812547123,,74.597216078001,74.597216078001,,1.3862604704370645,1.3862604704370645,,5.706305700606371,5.706305700606371,,0.006481527481478407,0.006481527481478407,,12.332009103883227,12.332009103883227,,95.33524595755387,95.33524595755387
usa_11,2023,7,2023-02-17,NoBloom,,9.326053575069087,9.326053575069087,,13.23005239205994,13.23005239205994,,6.138192380456345,6.138192380456345,,2.7660284857745188,2.7660284857745188,,73.01085388235195,73.01085388235195,,1.2179447755799875,1.2179447755799875,,5.856910238043835,5.856910238043835,,0.005830677195268133,0.005830677195268133,,13.369789614074419,13.369789614074419,,95.1726521419271,95.1726521419271
usa_11,2023,8,2023-02-24,NoBloom,,6.441898428429705,6.441898428429705,,10.205840832102094,10.205840832102094,,3.2819930514987243,3.2819930514987243,,1.3747225139870054,1.3747225139870054,,70.1303974999734,70.1303974999734,,1.0230915194227628,1.0230915194227628,,5.524480676378049,5.524480676378049,,0.004773795422069754,0.004773795422069754,,15.235994503826527,15.235994503826527,,95.54691356091438,95.54691356091438
usa_11,2023,9,2023-03-03,SoB / Superbloom,,8.786707752453598,8.786707752453598,,12.366053077212673,12.366053077212673,,5.765469599959257,5.765469599959257,,4.438272424053993,4.438272424053993,,79.29084490377863,79.29084490377863,,1.1752452981928099,1.1752452981928099,,5.826931074499172,5.826931074499172,,0.005898478365717024,0.005898478365717024,,14.326760490646281,14.326760490646281,,95.1716112092988,95.1716112092988
usa_11,2023,10,2023-03-10,SoB / Superbloom,,9.692375666347793,9.692375666347793,,13.552569558443182,13.552569558443182,,6.312105856212801,6.312105856212801,,3.922033983285498,3.922033983285498,,79.28617232835522,79.28617232835522,,1.2455510030261177,1.2455510030261177,,6.1315493502289655,6.1315493502289655,,0.006091384536927682,0.006091384536927682,,16.480193476934552,16.480193476934552,,95.26206820334653,95.26206820334653
usa_11,2023,11,2023-03-17,SoB,,11.625923633907638,11.625923633907638,,15.85122076853918,15.85122076853918,,8.031036776118162,8.031036776118162,,1.03414046503862,1.03414046503862,,73.73942795865231,73.73942795865231,,1.4102447723829656,1.4102447723829656,,6.541447082127891,6.541447082127891,,0.00648616734729299,0.00648616734729299,,17.590118739937694,17.590118739937694,,95.40834576668786,95.40834576668786
